N_DISC,treatment_value_idx,EPOs_1,EPOs_2,true_effect
28,5,0.6069455742835999,0.5694631338119507,0.19220235852775558
28,6,0.5847660303115845,0.5468960404396057,0.21814544154442606
28,7,0.5876025557518005,0.5510420799255371,0.246229549856361
28,8,0.5855659246444702,0.5534957647323608,0.27621431369639826
28,9,0.5777109861373901,0.5389156937599182,0.3108210384113527
28,10,0.5734792947769165,0.529418408870697,0.346658163835961
28,11,0.5428536534309387,0.49588721990585327,0.3834794434659111
28,12,0.5299223065376282,0.4928237795829773,0.4207197258105905
28,13,0.5224082469940186,0.49042296409606934,0.4602359093042505
28,14,0.5286539196968079,0.48391780257225037,0.4994053243485079
28,15,0.5124251842498779,0.45728185772895813,0.5380000279792313
28,16,0.48895594477653503,0.43434175848960876,0.5765447075050981
28,17,0.4673183858394623,0.4206562340259552,0.6149521108155047
28,18,0.4621814787387848,0.41395750641822815,0.6512367972768544
28,19,0.4412437081336975,0.39140555262565613,0.6851957077006591
28,20,0.4344976544380188,0.3712691068649292,0.7190812225772455
28,21,0.4115656316280365,0.34932267665863037,0.7505979616917067
28,22,0.4257236123085022,0.36470654606819153,0.7846818643603488
28,23,0.421156644821167,0.3437514007091522,0.8194695914380735
28,24,0.4388076961040497,0.36935654282569885,0.8552593633464026
28,25,0.45451799035072327,0.3797694146633148,0.8944109758037403
28,26,0.5544054508209229,0.4763648211956024,0.9399295788903677
28,27,0.7410939931869507,,1.0
29,0,,0.33095136284828186,0.0
29,1,0.5185560584068298,0.4947904050350189,0.10024183588300549
29,2,0.5859119296073914,0.5541138648986816,0.1259648621496104
29,3,0.572130560874939,0.5487679839134216,0.14690160251341103
29,4,0.586039125919342,0.5614194869995117,0.16705934262790934
29,5,0.6072717905044556,0.5785467028617859,0.18820539917244536
29,6,0.593690812587738,0.5599618554115295,0.2122080644650299
29,7,0.5930839776992798,0.5491738319396973,0.23853246548312398
29,8,0.5854577422142029,0.5541158318519592,0.2672169210232322
29,9,0.5757596492767334,0.5415182709693909,0.2995399521181596
29,10,0.5744501948356628,0.5342870354652405,0.33375331708975275
29,11,0.5542446374893188,0.5070328116416931,0.3692803271525695
29,12,0.5367730259895325,0.4974123239517212,0.40460241508025696
29,13,0.5195013284683228,0.4884920120239258,0.44200392865133087
29,14,0.530629575252533,0.4915355145931244,0.4794098348593114
29,15,0.5143683552742004,0.46644163131713867,0.5173273690496116
