N_DISC,T,estimated_epo,CI_lower_bound,CI_upper_bound
20,0.5251949429512024,-1.023217,-1.044410228729248,-1.0018377304077148
20,0.5472472906112671,-0.8408256,-0.8634148240089417,-0.8171659111976624
20,0.5726980566978455,-1.1945156,-1.218346118927002,-1.1712795495986938
20,0.5983549356460571,-0.90094906,-0.9245156049728394,-0.8762569427490234
20,0.6326144933700562,-1.1672077,-1.1920018196105957,-1.14191472530365
20,0.6747365593910217,-1.0635439,-1.0874114036560059,-1.039270043373108
20,0.7771214246749878,-0.6886185,-0.7125833630561829,-0.6649513244628906
21,0.13730429112911224,-0.33388147,-0.3559153378009796,-0.3127462863922119
21,0.22595717012882233,-0.43438214,-0.4558170437812805,-0.4125598073005676
21,0.27235835790634155,-1.0824932,-1.1054929494857788,-1.0593080520629883
21,0.30640512704849243,-0.8416651,-0.8630122542381287,-0.8194745779037476
21,0.3331645131111145,-0.83225536,-0.8531559109687805,-0.8113369941711426
21,0.3574502766132355,-0.781123,-0.8074398040771484,-0.7547177076339722
21,0.3794576823711395,-0.85735404,-0.8814476728439331,-0.8323546051979065
21,0.39775025844573975,-0.6641304,-0.6874772310256958,-0.6391303539276123
21,0.41575706005096436,-0.5375046,-0.5614010691642761,-0.5142533779144287
21,0.43715062737464905,-0.9495889,-0.9753447771072388,-0.925084114074707
21,0.4576249122619629,-1.3768055,-1.3984475135803223,-1.3550509214401245
21,0.4745383858680725,-0.96459866,-0.9848778247833252,-0.9435997009277344
21,0.4929010570049286,-1.0969537,-1.118748426437378,-1.0732953548431396
21,0.5106688737869263,-0.75400835,-0.7765821218490601,-0.7312840223312378
21,0.5317322015762329,-1.1157091,-1.1362428665161133,-1.0945055484771729
21,0.5541215538978577,-0.8998555,-0.9237555265426636,-0.875011146068573
21,0.5777384042739868,-1.1094681,-1.1318198442459106,-1.0871914625167847
21,0.6032809615135193,-0.8930564,-0.9188015460968018,-0.8681004047393799
21,0.6367257237434387,-1.1573436,-1.1822516918182373,-1.132193684577942
21,0.678427517414093,-1.059653,-1.0833673477172852,-1.0341542959213257
21,0.7798948884010315,-0.703708,-0.7285510301589966,-0.6798916459083557
22,0.13411015272140503,-0.3917368,-0.4135247468948364,-0.3699483275413513
22,0.22205208241939545,-0.48757336,-0.5083615183830261,-0.4670123755931854
22,0.2676793038845062,-0.98029655,-1.0039013624191284,-0.957229495048523
22,0.30169257521629333,-0.74785644,-0.7703104615211487,-0.7246235609054565
22,0.3281255066394806,-0.95708156,-0.9782620668411255,-0.935638427734375
22,0.351666659116745,-0.8168,-0.8406600952148438,-0.7923019528388977
22,0.3734150528907776,-0.655805,-0.6799668669700623,-0.6318851709365845
22,0.3918987810611725,-0.9001886,-0.9241229295730591,-0.8777403831481934
22,0.4081401526927948,-0.75370854,-0.7804864645004272,-0.7274624109268188
22,0.4274442493915558,-0.5009422,-0.5246840715408325,-0.47829461097717285
22,0.4487614333629608,-1.1757989,-1.2017931938171387,-1.1502009630203247
22,0.46555304527282715,-1.2934529,-1.3151947259902954,-1.270326852798462
22,0.482544481754303,-0.7072976,-0.7268514037132263,-0.6878357529640198
22,0.49956685304641724,-1.3499346,-1.373917579650879,-1.3253271579742432
22,0.5176641941070557,-0.77721095,-0.7988545894622803,-0.7553698420524597
22,0.5377428531646729,-1.0681399,-1.0888473987579346,-1.0471875667572021
22,0.5605517029762268,-0.91372937,-0.9389711022377014,-0.8888483643531799
22,0.5821945071220398,-1.2000067,-1.2232279777526855,-1.1777925491333008
22,0.6081006526947021,-0.6609403,-0.68613600730896,-0.6349616646766663
22,0.6405829191207886,-1.3377384,-1.3606575727462769,-1.313442587852478
22,0.6828814744949341,-0.916838,-0.9420392513275146,-0.892280101776123
22,0.7833992838859558,-0.76670104,-0.7915750741958618,-0.7434358596801758
23,0.13152429461479187,-0.4425132,-0.46378716826438904,-0.421162486076355
23,0.21843835711479187,-0.42095718,-0.44169697165489197,-0.401591032743454
23,0.26345789432525635,-0.9227291,-0.9458564519882202,-0.8987972736358643
23,0.2971367835998535,-0.77512413,-0.7985310554504395,-0.7506734728813171
23,0.32301753759384155,-0.996883,-1.0170618295669556,-0.9768189787864685
23,0.34624242782592773,-0.79958934,-0.822685718536377,-0.7758501768112183
23,0.36725565791130066,-0.6619272,-0.6871035099029541,-0.6383199691772461
23,0.38638415932655334,-0.9302593,-0.9537947177886963,-0.9074633121490479
23,0.4022238254547119,-0.6688352,-0.6942666172981262,-0.6434966325759888
23,0.4192834198474884,-0.3697916,-0.39442798495292664,-0.34554070234298706
23,0.43925419449806213,-1.0086457,-1.0336360931396484,-0.9833660125732422
23,0.45775431394577026,-1.4695891,-1.4913852214813232,-1.448012113571167
23,0.47280994057655334,-0.95906186,-0.9801507592201233,-0.9379057288169861
23,0.4897792935371399,-1.1920232,-1.217016577720642,-1.1676775217056274
23,0.5054762959480286,-0.7710872,-0.7937926650047302,-0.7491940259933472
23,0.5245710611343384,-0.9868538,-1.0084526538848877,-0.9654070138931274
23,0.5434460043907166,-0.977141,-0.998604953289032,-0.9556325078010559
23,0.5660976767539978,-0.85534453,-0.8808289766311646,-0.8303826451301575
23,0.5867835879325867,-1.4038495,-1.4262568950653076,-1.3817873001098633
23,0.612733006477356,-0.6410419,-0.6670075058937073,-0.6162149906158447
23,0.6441638469696045,-1.2612374,-1.2846521139144897,-1.2376108169555664
23,0.6870099902153015,-0.95523053,-0.9786757826805115,-0.930666446685791
23,0.7862265706062317,-0.72675186,-0.7508503198623657,-0.702767550945282
